district,divisional_secretariat,gn_division
Badulla,Mahiyanganaya,Hobariyawa
Badulla,Mahiyanganaya,Millattawa
Badulla,Mahiyanganaya,Viranegama
Badulla,Mahiyanganaya,Aluttarama
Badulla,Mahiyanganaya,Girandurukotte
Badulla,Mahiyanganaya,Bathalayaya
Badulla,Mahiyanganaya,Haddattawa
Badulla,Mahiyanganaya,Meegahahena
Badulla,Mahiyanganaya,Galporuyaya
Badulla,Mahiyanganaya,Beligalla
Badulla,Mahiyanganaya,Dambana
Badulla,Mahiyanganaya,Kukulapola
Badulla,Mahiyanganaya,Wewatta
Badulla,Mahiyanganaya,Thalangamuwa
Badulla,Mahiyanganaya,Sorabora
Badulla,Mahiyanganaya,Wewgampaha
Badulla,Mahiyanganaya,Dehigolla
Badulla,Mahiyanganaya,Elewela
Badulla,Mahiyanganaya,"Mahiyanganaya Town"
Badulla,Mahiyanganaya,Poojanagaraya
Badulla,Mahiyanganaya,Dambarawa
Badulla,Mahiyanganaya,Senanigama
Badulla,Mahiyanganaya,Mapakadawewa
Badulla,Mahiyanganaya,Pangaragammana
Badulla,Mahiyanganaya,Dambagolla
Badulla,Mahiyanganaya,Medayaya
Badulla,Rideemaliyadda,Orubendiwewa
Badulla,Rideemaliyadda,Sangabopura
Badulla,Rideemaliyadda,Welampele
Badulla,Rideemaliyadda,"Keselpotha North"
Badulla,Rideemaliyadda,Ikiriyagoda
Badulla,Rideemaliyadda,Kandubedda
Badulla,Rideemaliyadda,Aralupitiya
Badulla,Rideemaliyadda,Ekiriyankumbura
Badulla,Rideemaliyadda,Dehigama
Badulla,Rideemaliyadda,Morana
Badulla,Rideemaliyadda,Kudalunuka
Badulla,Rideemaliyadda,Aluketiyawa
Badulla,Rideemaliyadda,"Keselpotha South"
Badulla,Rideemaliyadda,Serana
Badulla,Rideemaliyadda,Arawatta
Badulla,Rideemaliyadda,"Uva Gemunupura"
Badulla,Rideemaliyadda,Senevigama
Badulla,Rideemaliyadda,"Uva Thissapura"
Badulla,Rideemaliyadda,"Gamakumbura North"
Badulla,Rideemaliyadda,Kuralewala
Badulla,Rideemaliyadda,Nagadeepa
Badulla,Rideemaliyadda,Mahalunuka
Badulla,Rideemaliyadda,Pethiyagoda
Badulla,Rideemaliyadda,"Rideemaliyadda South"
Badulla,Rideemaliyadda,"Rideemaliyadda North"
Badulla,Rideemaliyadda,Uraniya
Badulla,Rideemaliyadda,Kotathalawa
Badulla,Rideemaliyadda,Andaulpatha
Badulla,Rideemaliyadda,"Gamakumbura South"
Badulla,Rideemaliyadda,Abhayapura
Badulla,Rideemaliyadda,Dikkendayaya
Badulla,Rideemaliyadda,Pahalaoyagama
Badulla,Rideemaliyadda,Bubula
Badulla,Rideemaliyadda,Ritigahaarawa
Badulla,Rideemaliyadda,Kandegama
Badulla,Rideemaliyadda,Mahagama
Badulla,Rideemaliyadda,Kuruvithenna
Badulla,Rideemaliyadda,Deekirigolla
Badulla,Rideemaliyadda,Pinnagolla
Badulla,Rideemaliyadda,Arawa
Badulla,Rideemaliyadda,Dikyaya
Badulla,Rideemaliyadda,Diyakombala
Badulla,Meegahakivula,Karametiya
Badulla,Meegahakivula,Balagolla
Badulla,Meegahakivula,Aggalaulpatha
Badulla,Meegahakivula,Karandagahamada
Badulla,Meegahakivula,"Polgaha Arawa"
Badulla,Meegahakivula,Polwatta
Badulla,Meegahakivula,Watagommana
Badulla,Meegahakivula,Roberiya
Badulla,Meegahakivula,Pitamaruwa
Badulla,Meegahakivula,"Wewathenna "
Badulla,Meegahakivula,Ellanda
Badulla,Meegahakivula,Kalugahakandura
Badulla,Meegahakivula,Komarika
Badulla,Meegahakivula,Akurukaduwa
Badulla,Meegahakivula,Meegahakivula
Badulla,Meegahakivula,Thaldena
Badulla,Meegahakivula,Kohana
Badulla,Meegahakivula,Ketawatta
Badulla,Meegahakivula,Morahela
Badulla,Meegahakivula,Hunuketapitiya
Badulla,Kandeketiya,Mahakele
Badulla,Kandeketiya,"Baduluoya West"
Badulla,Kandeketiya,"Kandakepoo ulpatha"
Badulla,Kandeketiya,Hevandana
Badulla,Kandeketiya,Mahathenna
Badulla,Kandeketiya,"Baduluoya East"
Badulla,Kandeketiya,Kandaketiya
Badulla,Kandeketiya,Welaoya
Badulla,Kandeketiya,Kivulegedara
Badulla,Kandeketiya,Kirivehera
Badulla,Kandeketiya,Wewathenna
Badulla,Kandeketiya,Maliyadda
Badulla,Kandeketiya,"Pallewela "
Badulla,Kandeketiya,Mudagamuwa
Badulla,Kandeketiya,Dikkumbura
Badulla,Kandeketiya,Hapathgamuwa
Badulla,Kandeketiya,Bopitiya
Badulla,Kandeketiya,Bogahakumbura
Badulla,Kandeketiya,Beramada
Badulla,Kandeketiya,Godunna
Badulla,Kandeketiya,Wasanagama
Badulla,Kandeketiya,Thetilla
Badulla,Kandeketiya,Thalakumbura
Badulla,Kandeketiya,Galauda
Badulla,Kandeketiya,Bokanoruwa
Badulla,Kandeketiya,Narangala
Badulla,Soranathota,Idamepanguwa
Badulla,Soranathota,Budugekanda
Badulla,Soranathota,Pallekanda
Badulla,Soranathota,Boliyadda
Badulla,Soranathota,Pathanegedara
Badulla,Soranathota,Egodawela
Badulla,Soranathota,Wattekele
Badulla,Soranathota,Pussellawa
Badulla,Soranathota,Pussellakanda
Badulla,Soranathota,Moragolla
Badulla,Soranathota,Dikpitiya
Badulla,Soranathota,"Ledger Watta"
Badulla,Soranathota,Idamegama
Badulla,Soranathota,Soranathota
Badulla,Soranathota,Yatilellagama
Badulla,Soranathota,Ambagasdowa
Badulla,Soranathota,Ketakellagama
Badulla,Soranathota,Kuttiyagolla
Badulla,Soranathota,Angoda
Badulla,Soranathota,Kosgolla
Badulla,Soranathota,Rideepana
Badulla,Soranathota,Kohowila
Badulla,Soranathota,Kithulwattegama
Badulla,Soranathota,Kirioruwa
Badulla,Soranathota,"Kandegedara Town"
Badulla,Passara,Demodara
Badulla,Passara,Palawatta
Badulla,Passara,Kahataruppa
Badulla,Passara,"Dambakote "
Badulla,Passara,"Madugasthalawa North"
Badulla,Passara,Thalagahagedara
Badulla,Passara,"Welgolla "
Badulla,Passara,"Madugasthalawa South"
Badulla,Passara,Gerandiella
Badulla,Passara,Maligathenna
Badulla,Passara,Madawelagama
Badulla,Passara,Paramahankada
Badulla,Passara,Nikebedda
Badulla,Passara,Udagama
Badulla,Passara,"Pelgahathenna "
Badulla,Passara,Sapuroda
Badulla,Passara,Palagolla
Badulla,Passara,"Gonagala West"
Badulla,Passara,"Gonagala East"
Badulla,Passara,Kanahela
Badulla,Passara,Pallegama
Badulla,Passara,"Passara Town North"
Badulla,Passara,"Passara Town South"
Badulla,Passara,"Paasara Town East"
Badulla,Passara,"Ambathenna West"
Badulla,Passara,Thennuge
Badulla,Passara,Meedumpitiya
Badulla,Passara,"Kudugala Pathana"
Badulla,Passara,Tholabowatta
Badulla,Passara,Ambathenna
Badulla,Passara,"Meeriyabedda "
Badulla,Passara,Puhulwatta
Badulla,Passara,"Maussagolla West"
Badulla,Passara,"Kanawerella West"
Badulla,Passara,Kanawerella
Badulla,Passara,"Kanawerella East"
Badulla,Passara,"Bibilegama West"
Badulla,Passara,Wewekele
Badulla,Passara,"Bibilegama East"
Badulla,Passara,"Maussagolla East"
Badulla,Passara,Dambewela
Badulla,Lunugala,Akiriya
Badulla,Lunugala,Metigahathanna
Badulla,Lunugala,Galwelagama
Badulla,Lunugala,Wewabadda
Badulla,Lunugala,"Janathapura North"
Badulla,Lunugala,Arawakumbura
Badulla,Lunugala,Udakiruwa
Badulla,Lunugala,Alakolagala
Badulla,Lunugala,Udapanguwa
Badulla,Lunugala,"Lunugala Town  "
Badulla,Lunugala,"Janathapura South"
Badulla,Lunugala,"Janathapura "
Badulla,Lunugala,Batawatta
Badulla,Lunugala,Gallulla
Badulla,Lunugala,Madulsima
Badulla,Lunugala,"Sumudugama "
Badulla,Lunugala,Aththanagolla
Badulla,Lunugala,Sooriyagoda
Badulla,Lunugala,Weragoda
Badulla,Lunugala,Pallekiruwa
Badulla,Lunugala,Kottalbedda
Badulla,Lunugala,Mahadowa
Badulla,Lunugala,Yapamma
Badulla,Lunugala,Peessagama
Badulla,Lunugala,Rendapola
Badulla,Lunugala,Hopton
Badulla,Lunugala,"Maduwatta "
Badulla,Lunugala,Millabedda
Badulla,Badulla,Pitawelagama
Badulla,Badulla,"Badulla North"
Badulla,Badulla,Medapathana
Badulla,Badulla,Kailagoda
Badulla,Badulla,Andeniya
Badulla,Badulla,Sirimalgoda
Badulla,Badulla,Damanwara
Badulla,Badulla,Hinnarangolla
Badulla,Badulla,Kendagolla
Badulla,Badulla,Thelbedda
Badulla,Badulla,Ilukthenna
Badulla,Badulla,Hegoda
Badulla,Badulla,Badulupitiya
Badulla,Badulla,"Badulla Central"
Badulla,Badulla,"Badulla West"
Badulla,Badulla,Katupelella
Badulla,Badulla,"Badulla South"
Badulla,Badulla,"Badulla East"
Badulla,Badulla,Hindagoda
Badulla,Badulla,Rambukpotha
Badulla,Badulla,Malangamuwa
Badulla,Badulla,Viyadiguna
Badulla,Badulla,Vineethagama
Badulla,Badulla,Wewessa
Badulla,Badulla,Welibissa
Badulla,Badulla,"Glen Alpin"
Badulla,Badulla,Udawela
Badulla,Badulla,Hingurugamuwa
Badulla,Badulla,Kanupelella
Badulla,"Hali Ela",Kokatiyamaluwa
Badulla,"Hali Ela",Wegama
Badulla,"Hali Ela",Jangulla
Badulla,"Hali Ela",Landewela
Badulla,"Hali Ela",Bogoda
Badulla,"Hali Ela",Panakanniya
Badulla,"Hali Ela",Katawala
Badulla,"Hali Ela",Udakohovila
Badulla,"Hali Ela",Hethekma
Badulla,"Hali Ela",Deegalla
Badulla,"Hali Ela",Pattipola
Badulla,"Hali Ela",Anthuduwawela
Badulla,"Hali Ela",Bogahamaditta
Badulla,"Hali Ela",Mahawattagama
Badulla,"Hali Ela",Dematawelhinna
Badulla,"Hali Ela",Welikemulla
Badulla,"Hali Ela",Unagolla
Badulla,"Hali Ela",Medapitigama
Badulla,"Hali Ela",Dickwella
Badulla,"Hali Ela","Hali Ela"
Badulla,"Hali Ela",Samagipura
Badulla,"Hali Ela",Udagama
Badulla,"Hali Ela",Gawela
Badulla,"Hali Ela",Pahamunuthota
Badulla,"Hali Ela",Neludanda
Badulla,"Hali Ela",Hinnarangolla
Badulla,"Hali Ela","Mugunumatha West"
Badulla,"Hali Ela","Mugunumatha East"
Badulla,"Hali Ela",Godegama
Badulla,"Hali Ela",Medagama
Badulla,"Hali Ela",Imbulgoda
Badulla,"Hali Ela",Kottagoda
Badulla,"Hali Ela",Kandana
Badulla,"Hali Ela",Bulathwatta
Badulla,"Hali Ela","Springvalley Estate"
Badulla,"Hali Ela",Springvalley
Badulla,"Hali Ela",Beddegama
Badulla,"Hali Ela",Wewalhinna
Badulla,"Hali Ela",Uduwara
Badulla,"Hali Ela",Hapuwalakumbura
Badulla,"Hali Ela",Kirinda
Badulla,"Hali Ela",Morethota
Badulla,"Hali Ela","Uva Mahawela"
Badulla,"Hali Ela",Etampitiya
Badulla,"Hali Ela",Pallegama
Badulla,"Hali Ela",Dehivinna
Badulla,"Hali Ela",Niliathugoda
Badulla,"Hali Ela",Neluwa
Badulla,"Hali Ela",Kudumahuwela
Badulla,"Hali Ela",Wepassawela
Badulla,"Hali Ela",Maligathenna
Badulla,"Hali Ela",Perahettiya
Badulla,"Hali Ela",Katugaha
Badulla,"Hali Ela",Mahathenna
Badulla,"Hali Ela",Malitta
Badulla,"Hali Ela",Kurukude
Badulla,"Hali Ela",Warakadanda
Badulla,"Uva Paranagama",Yalagamuwa
Badulla,"Uva Paranagama",Ritikumbura
Badulla,"Uva Paranagama",Wethalawa
Badulla,"Uva Paranagama",Maspanna
Badulla,"Uva Paranagama",Kohilegama
Badulla,"Uva Paranagama",Ellanda
Badulla,"Uva Paranagama",Kindigoda
Badulla,"Uva Paranagama",Hathkinda
Badulla,"Uva Paranagama",Dimbulana
Badulla,"Uva Paranagama",Ilukwela
Badulla,"Uva Paranagama",Gampaha
Badulla,"Uva Paranagama",Wewegama
Badulla,"Uva Paranagama",Kerklis
Badulla,"Uva Paranagama",Malwattegama
Badulla,"Uva Paranagama",Medipokuna
Badulla,"Uva Paranagama",Thuppitiya
Badulla,"Uva Paranagama",Panagoda
Badulla,"Uva Paranagama",Pitiyakumbura
Badulla,"Uva Paranagama",Bambarapana
Badulla,"Uva Paranagama",Alagolla
Badulla,"Uva Paranagama",Voldemar
Badulla,"Uva Paranagama",Thawalampola
Badulla,"Uva Paranagama",Kodakumbura
Badulla,"Uva Paranagama",Koradekumbura
Badulla,"Uva Paranagama",Malapolagama
Badulla,"Uva Paranagama",Welamedagama
Badulla,"Uva Paranagama",Uduhawara
Badulla,"Uva Paranagama",Hangunnawa
Badulla,"Uva Paranagama",Ranhawadigama
